InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
548117,47566B,,13,2011-08-06 13:48:00,6.49,16229.0,United Kingdom
536544,22632,HAND WARMER RED POLKA DOT,3,2011-02-09 09:02:00,2.59,12590.0,United Kingdom
538439,POST,POSTAGE,78,2010-02-02 15:13:00,1.69,15683.0,United Kingdom
553719,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-11-25 14:10:00,1.88,12416.0,United Kingdom
541554,47566,PARTY BUNTING,18,2010-12-13 17:25:00,9.86,17336.0,United Kingdom
544283,22423,REGENCY CAKESTAND 3 TIER,4,2011-01-24 12:58:00,16.08,,Norway
547346,47566,PARTY BUNTING,3,2010-07-29 11:26:00,5.45,15090.0,Denmark
537819,21977,PACK OF 60 DINOSAUR CAKE CASES,148,2010-06-12 14:50:00,1.82,13884.0,United Kingdom
540664,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-01-12 17:45:00,2.16,12841.0,United Kingdom
553242,22551,PLASTERS IN TIN WOODLAND ANIMALS,8,2011-11-21 11:58:00,4.11,12591.0,United Kingdom
537603,47566,PARTY BUNTING,3,2011-11-15 12:13:00,5.82,19910.0,United Kingdom
540036,22557,PLASTERS IN TIN CIRCUS PARADE,3,2011-12-22 18:10:00,2.76,15457.0,United Kingdom
553641,POST,POSTAGE,1,2010-12-31 17:14:00,4.34,,United Kingdom
C539970,85123B,IVORY HANGING HEART T-LIGHT HOLDER,-5,2010-11-21 12:24:00,1.42,16520.0,France
543594,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-06-04 10:48:00,2.67,18015.0,United Kingdom
556498,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2010-08-14 12:54:00,2.42,13099.0,United Kingdom
547335,22633,HAND WARMER UNION JACK,4,2011-10-18 16:09:00,4.13,14896.0,United Kingdom
546560,47566,PARTY BUNTING,1,2010-01-09 09:01:00,9.59,13971.0,United Kingdom
550209,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-02-11 18:41:00,1.77,13106.0,United Kingdom
553958,23343,JUMBO BAG OWLS,12,2011-10-15 18:51:00,2.87,18369.0,United Kingdom
547371,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-11-03 14:12:00,2.37,13957.0,United Kingdom
551211,20727,LUNCH BAG  BLACK SKULL,4,2010-11-05 13:57:00,2.5,12866.0,United Kingdom
555108,22551,PLASTERS IN TIN WOODLAND ANIMALS,8,2010-07-09 15:46:00,2.78,17325.0,United Kingdom
547735,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2011-01-18 15:49:00,7.3,16673.0,United Kingdom
555800,85123B,IVORY HANGING HEART T-LIGHT HOLDER,30,2011-01-01 12:15:00,1.81,19970.0,United Kingdom
C549395,22557,PLASTERS IN TIN CIRCUS PARADE,-2,2010-02-26 14:50:00,3.99,12617.0,United Kingdom
554519,22386,JUMBO BAG PINK POLKADOT,2,2010-06-17 18:21:00,2.72,18323.0,Germany
542013,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-12-12 18:26:00,12.96,15096.0,United Kingdom
537839,22633,HAND WARMER UNION JACK,1,2010-03-19 12:23:00,2.18,20036.0,United Kingdom
548742,22469,HEART OF WICKER SMALL,18,2010-02-19 11:25:00,3.49,16335.0,France
547826,22633,HAND WARMER UNION JACK,34,2010-06-06 17:01:00,4.43,15494.0,United Kingdom
548378,20727,LUNCH BAG  BLACK SKULL,5,2010-01-12 13:36:00,4.33,16169.0,United Kingdom
550191,22557,PLASTERS IN TIN CIRCUS PARADE,23,2011-12-13 10:01:00,2.74,15833.0,Germany
C541394,22554,PLASTERS IN TIN SKULLS,-5,2011-02-28 14:29:00,3.52,16167.0,United Kingdom
556703,22752,SET 7 BABUSHKA NESTING BOXES,18,2010-03-15 15:23:00,14.67,16286.0,United Kingdom
555082,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2011-02-18 10:57:00,3.86,16683.0,United Kingdom
C556775,85123B,IVORY HANGING HEART T-LIGHT HOLDER,-20,2011-11-11 10:27:00,3.8,,United Kingdom
553702,23343,JUMBO BAG OWLS,17,2011-06-28 13:12:00,5.03,18103.0,United Kingdom
543099,22386,JUMBO BAG PINK POLKADOT,4,2011-08-06 17:06:00,3.17,14547.0,United Kingdom
542545,85123B,IVORY HANGING HEART T-LIGHT HOLDER,10,2011-04-13 11:37:00,2.62,15623.0,Australia
552839,POST,POSTAGE,12,2010-12-20 16:35:00,2.6,18088.0,United Kingdom
553617,22632,HAND WARMER RED POLKA DOT,10,2011-10-06 16:56:00,3.68,15556.0,United Kingdom
556687,84029E,RED WOOLLY HOTTIE WHITE HEART,11,2011-11-17 17:01:00,4.81,18702.0,United Kingdom
538716,M,Manual,10,2010-11-21 14:14:00,37.99,13688.0,Spain
543397,85099B,JUMBO BAG RED RETROSPOT,2,2011-08-10 15:34:00,3.31,19890.0,United Kingdom
545257,22551,PLASTERS IN TIN WOODLAND ANIMALS,9,2010-09-17 10:54:00,3.45,13103.0,United Kingdom
540882,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2010-05-20 17:07:00,1.78,16080.0,United Kingdom
540709,22632,HAND WARMER RED POLKA DOT,4,2011-03-09 15:33:00,3.82,16511.0,United Kingdom
541837,22554B,PLASTERS IN TIN VINTAGE STAR,4,2011-06-24 15:22:00,1.82,12970.0,United Kingdom
546656,22470,HEART OF WICKER LARGE,10,2010-01-24 10:50:00,6.05,16221.0,United Kingdom
547766,21232,STRAWBERRY CERAMIC TRINKET BOX,7,2011-03-19 09:40:00,3.55,,USA
547393,22752,SET 7 BABUSHKA NESTING BOXES,12,2011-11-30 13:55:00,13.4,16773.0,United Kingdom
550631,22554B,PLASTERS IN TIN VINTAGE STAR,16,2011-08-10 09:17:00,3.89,,United Kingdom
555896,71053,WHITE METAL LANTERN,9,2011-04-25 15:40:00,6.4,18849.0,United Kingdom
549761,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2011-11-01 16:33:00,2.5,18370.0,United Kingdom
543611,22470,HEART OF WICKER LARGE,9,2011-09-01 17:19:00,5.32,14937.0,United Kingdom
537982,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2011-11-05 15:36:00,0.91,19650.0,United Kingdom
C546346,22554,PLASTERS IN TIN SKULLS,-31,2011-07-15 09:11:00,2.38,17211.0,United Kingdom
537927,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-11-05 11:51:00,3.44,19588.0,United Kingdom
542383,71053,WHITE METAL LANTERN,6,2010-01-08 09:49:00,3.56,12410.0,Germany
538323,21232,STRAWBERRY CERAMIC TRINKET BOX,18,2011-03-03 11:52:00,3.2,12942.0,United Kingdom
545497,22551,PLASTERS IN TIN WOODLAND ANIMALS,10,2010-12-26 16:08:00,2.14,16029.0,United Kingdom
552312,47566,PARTY BUNTING,3,2010-09-02 15:45:00,5.79,14306.0,United Kingdom
550665,22752,SET 7 BABUSHKA NESTING BOXES,4,2010-06-01 18:53:00,7.97,13987.0,United Kingdom
539055,22554B,PLASTERS IN TIN VINTAGE STAR,2,2011-07-12 18:09:00,2.89,18840.0,Germany
544660,M,Manual,19,2010-05-24 10:25:00,41.46,17184.0,United Kingdom
538606,85123B,IVORY HANGING HEART T-LIGHT HOLDER,15,2010-01-25 16:58:00,2.35,16819.0,United Kingdom
547328,22557,PLASTERS IN TIN CIRCUS PARADE,10,2011-10-29 09:51:00,2.0,15154.0,United Kingdom
546868,85123B,IVORY HANGING HEART T-LIGHT HOLDER,3,2011-08-05 10:30:00,2.98,15547.0,United Kingdom
558007,23166,MEDIUM CERAMIC TOP STORAGE JAR,13,2010-07-03 14:05:00,5.95,12510.0,United Kingdom
549349,22469,HEART OF WICKER SMALL,33,2011-11-11 16:26:00,3.31,19057.0,United Kingdom
536963,85099C,JUMBO  BAG BAROQUE BLACK WHITE,4,2011-01-26 13:31:00,4.22,15398.0,United Kingdom
551545,71053,WHITE METAL LANTERN,2,2010-11-17 16:18:00,5.44,17874.0,United Kingdom
540094,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-10-20 16:11:00,4.97,15759.0,United Kingdom
536578,85099B,JUMBO BAG RED RETROSPOT,1,2011-08-28 16:04:00,2.63,15715.0,United Kingdom
544190,84406B,CREAM CUPID HEARTS COAT HANGER,10,2010-01-04 16:14:00,4.23,13361.0,United Kingdom
542001,M,Manual,16,2010-05-30 16:50:00,14.06,18935.0,United Kingdom
548199,47566,PARTY BUNTING,21,2010-02-02 17:51:00,7.48,14820.0,United Kingdom
548971,23166,MEDIUM CERAMIC TOP STORAGE JAR,3,2010-11-01 12:45:00,5.01,17936.0,United Kingdom
547994,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,141,2010-02-09 16:09:00,6.42,15362.0,United Kingdom
543337,22554,PLASTERS IN TIN SKULLS,12,2011-03-24 16:16:00,2.64,17072.0,United Kingdom
555111,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2010-01-28 12:51:00,3.6,19276.0,United Kingdom
557071,22633,HAND WARMER UNION JACK,5,2011-01-16 11:01:00,2.62,14871.0,United Kingdom
546990,47566B,TEA TIME PARTY BUNTING,9,2010-04-26 16:22:00,9.27,,Belgium
543506,22554B,PLASTERS IN TIN VINTAGE STAR,3,2011-10-25 12:00:00,22.43,17393.0,United Kingdom
553420,M,Manual,74,2011-05-15 13:53:00,24.67,19739.0,United Kingdom
558317,47566,PARTY BUNTING,1,2010-01-23 16:47:00,9.65,18678.0,United Kingdom
553069,85099B,JUMBO BAG RED RETROSPOT,24,2011-11-20 09:16:00,2.98,16994.0,United Kingdom
545996,22632,HAND WARMER RED POLKA DOT,6,2010-02-01 16:22:00,2.99,14405.0,United Kingdom
539152,85099B,JUMBO BAG RED RETROSPOT,8,2010-03-25 14:51:00,3.95,,United Kingdom
551239,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-10-16 13:32:00,3.8,18589.0,United Kingdom
C553333,21977,PACK OF 60 DINOSAUR CAKE CASES,-13,2010-10-17 09:32:00,0.64,14062.0,United Kingdom
539950,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2011-11-24 17:54:00,1.52,,United Kingdom
550181,22557,PLASTERS IN TIN CIRCUS PARADE,13,2010-12-04 09:20:00,2.94,,United Kingdom
541293,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-12-05 12:54:00,5.13,18137.0,United Kingdom
538325,21212,PACK OF 72 RETROSPOT CAKE CASES,27,2010-05-22 13:47:00,1.34,17755.0,United Kingdom
537781,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2010-01-21 18:54:00,3.46,14214.0,Belgium
537107,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-11-26 12:46:00,1.42,13972.0,United Kingdom
548387,85099C,JUMBO  BAG BAROQUE BLACK WHITE,29,2011-04-15 10:37:00,2.21,19566.0,United Kingdom
546028,22752,SET 7 BABUSHKA NESTING BOXES,29,2010-11-03 13:44:00,9.52,18679.0,United Kingdom
541693,23343,JUMBO BAG OWLS,14,2011-03-24 16:24:00,3.29,12866.0,United Kingdom
542402,85099B,JUMBO BAG RED RETROSPOT,3,2010-10-15 13:39:00,4.56,16282.0,United Kingdom
543328,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-09-18 18:02:00,3.44,17339.0,United Kingdom
551489,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-05-24 17:45:00,3.1,19009.0,United Kingdom
538120,M,Manual,8,2011-10-29 09:29:00,32.55,17741.0,EIRE
555760,22632,HAND WARMER RED POLKA DOT,3,2011-11-22 13:18:00,4.44,19090.0,United Kingdom
557619,21977,PACK OF 60 DINOSAUR CAKE CASES,10,2011-05-12 09:06:00,0.76,12534.0,United Kingdom
553975,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-12-11 17:16:00,2.69,12756.0,Germany
551220,POST,POSTAGE,23,2011-01-13 17:52:00,3.74,17136.0,United Kingdom
553064,22469,HEART OF WICKER SMALL,4,2010-10-25 17:06:00,4.16,14555.0,United Kingdom
553396,22557,PLASTERS IN TIN CIRCUS PARADE,8,2010-05-20 18:17:00,2.35,18651.0,United Kingdom
551702,47566B,TEA TIME PARTY BUNTING,3,2010-02-07 17:47:00,6.86,,United Kingdom
537380,22470,HEART OF WICKER LARGE,5,2010-12-27 11:57:00,6.7,19139.0,United Kingdom
555005,71053,WHITE METAL LANTERN,4,2011-12-23 18:43:00,5.32,,United Kingdom
548461,22423,REGENCY CAKESTAND 3 TIER,2,2010-07-17 16:45:00,22.84,,United Kingdom
547986,M,Manual,4,2011-06-23 18:07:00,43.74,18008.0,United Kingdom
544504,22470,HEART OF WICKER LARGE,20,2011-04-30 12:03:00,5.95,13746.0,United Kingdom
551826,22470,,3,2010-08-08 10:41:00,4.11,18393.0,United Kingdom
549817,85099C,JUMBO  BAG BAROQUE BLACK WHITE,12,2010-11-08 16:16:00,2.45,14666.0,United Kingdom
548630,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-05-22 13:17:00,6.84,17947.0,United Kingdom
552724,22554B,PLASTERS IN TIN VINTAGE STAR,3,2010-03-31 11:26:00,4.19,16294.0,United Kingdom
547756,22470,HEART OF WICKER LARGE,48,2011-01-23 15:01:00,5.75,18316.0,United Kingdom
536884,85099B,JUMBO BAG RED RETROSPOT,2,2010-11-08 10:35:00,2.09,19005.0,United Kingdom
554640,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-11-21 11:43:00,1.56,15259.0,United Kingdom
538916,22554,PLASTERS IN TIN SKULLS,4,2010-02-04 12:14:00,3.26,19269.0,Germany
548640,22752,SET 7 BABUSHKA NESTING BOXES,5,2010-11-18 13:45:00,10.25,17578.0,Netherlands
540196,22557,PLASTERS IN TIN CIRCUS PARADE,15,2011-06-01 17:36:00,2.1,14956.0,United Kingdom
557881,23343,JUMBO BAG OWLS,11,2010-08-06 18:30:00,3.75,19939.0,United Kingdom
553231,22554,PLASTERS IN TIN SKULLS,3,2010-12-29 10:25:00,3.97,15459.0,United Kingdom
537656,22386,,2,2011-04-27 09:43:00,2.02,17544.0,United Kingdom
547309,M,Manual,79,2011-06-12 17:37:00,25.72,13780.0,United Kingdom
550304,22632,HAND WARMER RED POLKA DOT,8,2011-09-23 11:57:00,4.06,12516.0,United Kingdom
539467,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2010-02-27 14:45:00,1.72,15876.0,United Kingdom
554313,20727,LUNCH BAG  BLACK SKULL,2,2010-09-21 16:32:00,3.22,13410.0,United Kingdom
540143,85099B,JUMBO BAG RED RETROSPOT,8,2011-11-02 10:50:00,2.26,14754.0,United Kingdom
557408,47566,PARTY BUNTING,3,2011-07-20 18:31:00,7.31,18878.0,United Kingdom
546533,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2011-05-24 13:12:00,2.8,12506.0,United Kingdom
552364,POST,POSTAGE,45,2011-12-25 14:19:00,1.85,17239.0,United Kingdom
541829,22632,HAND WARMER RED POLKA DOT,5,2011-12-18 11:22:00,4.05,15546.0,United Kingdom
553483,21977,PACK OF 60 DINOSAUR CAKE CASES,13,2011-05-15 18:54:00,1.09,12981.0,United Kingdom
545498,22551,PLASTERS IN TIN WOODLAND ANIMALS,7,2011-09-13 17:05:00,1.94,17379.0,United Kingdom
552494,22557,PLASTERS IN TIN CIRCUS PARADE,1,2011-11-25 18:24:00,2.18,16736.0,United Kingdom
544538,22632,HAND WARMER RED POLKA DOT,9,2010-10-12 13:14:00,2.83,18331.0,United Kingdom
546229,22554B,PLASTERS IN TIN VINTAGE STAR,14,2010-02-01 11:10:00,2.35,14829.0,United Kingdom
538729,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-12-10 16:06:00,3.13,15929.0,United Kingdom
541857,22386,JUMBO BAG PINK POLKADOT,2,2010-11-19 10:48:00,3.57,16519.0,United Kingdom
557210,47566,PARTY BUNTING,3,2010-12-12 17:22:00,5.28,14097.0,United Kingdom
548294,71053,WHITE METAL LANTERN,24,2010-03-31 09:47:00,4.3,,United Kingdom
541275,22632,HAND WARMER RED POLKA DOT,6,2011-02-05 11:02:00,2.82,14322.0,United Kingdom
548172,23166,MEDIUM CERAMIC TOP STORAGE JAR,4,2011-01-24 10:57:00,2.78,19497.0,Spain
554031,84406B,CREAM CUPID HEARTS COAT HANGER,22,2011-02-28 09:32:00,3.65,15003.0,United Kingdom
543970,20727,LUNCH BAG  BLACK SKULL,6,2011-04-19 16:01:00,4.54,12987.0,United Kingdom
548103,85099C,,18,2011-08-16 10:50:00,2.31,16269.0,Portugal
544939,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2010-10-06 15:57:00,2.11,,United Kingdom
536427,22386,JUMBO BAG PINK POLKADOT,15,2010-11-08 18:17:00,2.38,15587.0,United Kingdom
554679,22551,PLASTERS IN TIN WOODLAND ANIMALS,4,2011-11-12 16:22:00,2.47,18248.0,EIRE
538028,84406B,CREAM CUPID HEARTS COAT HANGER,2,2010-12-01 12:46:00,3.01,18963.0,United Kingdom
552166,47566B,TEA TIME PARTY BUNTING,6,2010-02-09 18:40:00,8.23,14665.0,United Kingdom
555669,85099B,JUMBO BAG RED RETROSPOT,9,2010-10-31 10:27:00,3.36,,United Kingdom
558102,20727,LUNCH BAG  BLACK SKULL,5,2011-01-22 15:20:00,3.04,,United Kingdom
536511,47566,PARTY BUNTING,10,2011-09-13 09:29:00,6.29,16381.0,United Kingdom
537440,21977,PACK OF 60 DINOSAUR CAKE CASES,8,2011-12-24 13:22:00,1.79,16590.0,United Kingdom
547917,22554,PLASTERS IN TIN SKULLS,28,2011-08-28 10:49:00,2.55,15356.0,United Kingdom
C545079,22386,JUMBO BAG PINK POLKADOT,-8,2010-02-04 11:59:00,4.49,,United Kingdom
545306,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2010-11-12 15:04:00,6.98,12573.0,United Kingdom
549465,71053,WHITE METAL LANTERN,11,2011-10-15 13:44:00,6.54,17749.0,United Kingdom
547757,22469,HEART OF WICKER SMALL,4,2010-11-23 17:10:00,3.04,15321.0,United Kingdom
556591,22557,PLASTERS IN TIN CIRCUS PARADE,20,2011-02-05 11:06:00,1.66,18137.0,Australia
542061,23343,JUMBO BAG OWLS,7,2010-05-02 11:59:00,2.3,17500.0,United Kingdom
547923,M,Manual,5,2010-12-10 16:49:00,23.48,15971.0,United Kingdom
557013,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2011-06-27 15:59:00,6.52,14538.0,United Kingdom
548442,22423,REGENCY CAKESTAND 3 TIER,2,2010-10-17 13:52:00,16.1,14852.0,United Kingdom
545998,22423,REGENCY CAKESTAND 3 TIER,51,2010-12-21 14:00:00,12.08,18224.0,United Kingdom
548000,20727,LUNCH BAG  BLACK SKULL,7,2011-05-29 15:36:00,4.67,17968.0,United Kingdom
536688,22633,HAND WARMER UNION JACK,14,2010-02-03 15:23:00,2.59,18846.0,United Kingdom
542931,22554B,PLASTERS IN TIN VINTAGE STAR,3,2011-11-15 18:34:00,2.01,14346.0,United Kingdom
550994,22752,SET 7 BABUSHKA NESTING BOXES,5,2011-12-05 18:59:00,14.74,13864.0,United Kingdom
547986,22386,JUMBO BAG PINK POLKADOT,4,2011-06-23 18:07:00,5.07,18008.0,United Kingdom
539587,85123B,IVORY HANGING HEART T-LIGHT HOLDER,5,2010-09-13 10:30:00,3.92,19267.0,United Kingdom
553911,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-11-04 18:20:00,4.21,18969.0,United Kingdom
553946,22554,PLASTERS IN TIN SKULLS,3,2011-12-23 15:23:00,3.36,16695.0,United Kingdom
540025,84406B,CREAM CUPID HEARTS COAT HANGER,29,2010-03-25 18:06:00,4.0,14343.0,United Kingdom
537823,22423,REGENCY CAKESTAND 3 TIER,17,2010-04-15 13:00:00,19.23,19904.0,United Kingdom
554096,22632,HAND WARMER RED POLKA DOT,12,2010-10-28 09:13:00,1.92,15990.0,United Kingdom
546045,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2011-12-21 17:31:00,1.87,17191.0,United Kingdom
545259,M,Manual,5,2011-08-25 15:02:00,36.82,19778.0,United Kingdom
539187,22386,JUMBO BAG PINK POLKADOT,10,2011-07-19 12:27:00,4.37,16702.0,United Kingdom
546494,22551,PLASTERS IN TIN WOODLAND ANIMALS,5,2010-12-13 18:38:00,3.1,16298.0,United Kingdom
552907,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2011-08-17 15:00:00,1.08,14680.0,United Kingdom
558342,22423,REGENCY CAKESTAND 3 TIER,1,2011-12-18 17:12:00,20.43,18545.0,United Kingdom
543059,POST,POSTAGE,5,2011-12-17 14:34:00,3.8,18795.0,United Kingdom
543945,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2010-05-25 14:43:00,2.82,16128.0,United Kingdom
551041,85099B,JUMBO BAG RED RETROSPOT,5,2010-06-13 12:43:00,23.96,19211.0,United Kingdom
552176,21977,PACK OF 60 DINOSAUR CAKE CASES,1,2011-02-15 09:21:00,0.44,12694.0,United Kingdom
551619,21212,PACK OF 72 RETROSPOT CAKE CASES,14,2011-09-15 13:47:00,0.9,16051.0,United Kingdom
543415,22554B,PLASTERS IN TIN VINTAGE STAR,6,2010-06-29 15:36:00,3.94,12802.0,United Kingdom
550378,22554,PLASTERS IN TIN SKULLS,5,2010-12-28 15:15:00,1.99,13405.0,United Kingdom
548403,22386,JUMBO BAG PINK POLKADOT,38,2010-09-08 14:04:00,3.56,17826.0,United Kingdom
543703,22557,PLASTERS IN TIN CIRCUS PARADE,4,2010-01-08 13:24:00,2.51,14860.0,United Kingdom
543031,23166,MEDIUM CERAMIC TOP STORAGE JAR,10,2010-12-11 12:38:00,3.78,14605.0,United Kingdom
551600,M,Manual,3,2010-08-24 09:53:00,25.45,17296.0,United Kingdom
536755,21212,PACK OF 72 RETROSPOT CAKE CASES,38,2010-08-14 17:34:00,0.8,16204.0,Australia
542154,85099C,JUMBO  BAG BAROQUE BLACK WHITE,12,2011-01-06 18:28:00,2.98,14764.0,United Kingdom
552874,M,Manual,22,2011-12-30 09:46:00,36.09,,United Kingdom
541299,22633,HAND WARMER UNION JACK,9,2010-02-10 12:07:00,3.64,18191.0,United Kingdom
541160,85099B,JUMBO BAG RED RETROSPOT,19,2011-12-12 10:04:00,4.05,14674.0,Denmark
551572,22386,JUMBO BAG PINK POLKADOT,19,2011-01-13 12:11:00,2.97,13789.0,United Kingdom
541026,22752,SET 7 BABUSHKA NESTING BOXES,9,2010-08-09 12:09:00,11.36,18668.0,United Kingdom
550274,22554,PLASTERS IN TIN SKULLS,37,2011-05-30 09:05:00,2.44,13758.0,United Kingdom
538167,22470,HEART OF WICKER LARGE,7,2011-02-15 16:10:00,7.03,14033.0,United Kingdom
552854,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2011-04-04 09:09:00,6.53,14043.0,United Kingdom
551652,22557,PLASTERS IN TIN CIRCUS PARADE,5,2011-11-29 15:04:00,2.36,19949.0,USA
551282,22423,REGENCY CAKESTAND 3 TIER,6,2011-02-05 10:31:00,18.7,17944.0,United Kingdom
544505,23343,JUMBO BAG OWLS,5,2010-12-13 11:59:00,2.52,18587.0,United Kingdom
550214,85099B,JUMBO BAG RED RETROSPOT,4,2011-11-26 15:54:00,4.94,17429.0,Denmark
540696,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-11-02 14:48:00,7.16,19312.0,United Kingdom
536474,71053,WHITE METAL LANTERN,4,2011-08-26 11:00:00,6.64,17884.0,Denmark
541122,22386,JUMBO BAG PINK POLKADOT,3,2011-11-22 10:30:00,3.84,17621.0,United Kingdom
542235,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-01-21 15:23:00,3.89,14482.0,United Kingdom
551112,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2010-02-09 09:31:00,3.66,,United Kingdom
543291,POST,,7,2010-12-28 11:17:00,2.57,16807.0,United Kingdom
544971,22470,HEART OF WICKER LARGE,9,2011-01-16 15:54:00,6.51,14574.0,United Kingdom
554205,22423,REGENCY CAKESTAND 3 TIER,31,2011-01-19 13:23:00,13.43,20031.0,United Kingdom
554290,85099C,JUMBO  BAG BAROQUE BLACK WHITE,12,2011-08-12 09:53:00,4.92,18185.0,United Kingdom
547668,M,Manual,21,2011-12-30 15:46:00,9.22,16127.0,United Kingdom
546513,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2011-01-06 10:25:00,4.2,19558.0,United Kingdom
541619,85099B,JUMBO BAG RED RETROSPOT,7,2010-07-08 14:58:00,4.89,13670.0,United Kingdom
538124,23166,,5,2011-09-11 18:27:00,5.01,13010.0,United Kingdom
556976,22470,HEART OF WICKER LARGE,2,2011-12-15 09:16:00,7.5,15114.0,EIRE
540433,22632,HAND WARMER RED POLKA DOT,9,2010-07-13 17:25:00,3.85,14888.0,United Kingdom
543625,22470,HEART OF WICKER LARGE,8,2010-02-07 11:13:00,3.06,15672.0,United Kingdom
542357,22633,HAND WARMER UNION JACK,18,2010-01-16 17:17:00,2.55,19807.0,United Kingdom
555524,POST,POSTAGE,21,2010-01-02 10:22:00,4.47,13207.0,United Kingdom
553321,85099B,JUMBO BAG RED RETROSPOT,5,2010-12-28 09:18:00,2.1,12569.0,United Kingdom
543751,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2010-12-04 17:47:00,4.55,,United Kingdom
551955,23343,JUMBO BAG OWLS,44,2011-02-28 17:56:00,2.18,14480.0,United Kingdom
545817,22470,HEART OF WICKER LARGE,38,2011-02-22 11:07:00,7.06,19034.0,United Kingdom
542714,23166,MEDIUM CERAMIC TOP STORAGE JAR,16,2010-11-04 16:50:00,3.28,12743.0,United Kingdom
553194,POST,POSTAGE,2,2011-08-21 13:31:00,2.91,16511.0,United Kingdom
552185,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-11-22 18:21:00,6.02,,Australia
549536,22386,JUMBO BAG PINK POLKADOT,4,2010-12-23 11:56:00,4.43,13316.0,United Kingdom
554168,71053,WHITE METAL LANTERN,8,2010-03-14 16:50:00,4.56,,United Kingdom
553950,22551,PLASTERS IN TIN WOODLAND ANIMALS,3,2011-07-19 11:55:00,3.81,14143.0,United Kingdom
554843,M,Manual,50,2010-05-12 16:46:00,13.04,14662.0,United Kingdom
550430,22423,REGENCY CAKESTAND 3 TIER,18,2011-02-08 15:59:00,18.43,17973.0,United Kingdom
547359,22470,HEART OF WICKER LARGE,11,2010-12-17 11:44:00,4.44,13209.0,United Kingdom
558241,22633,HAND WARMER UNION JACK,12,2011-11-10 10:57:00,3.49,19859.0,United Kingdom
C554681,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-6,2010-02-04 18:35:00,2.71,16247.0,United Kingdom
545949,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,28,2010-09-22 10:04:00,4.7,14116.0,United Kingdom
546938,22554B,PLASTERS IN TIN VINTAGE STAR,4,2011-12-10 18:03:00,2.44,,United Kingdom
549402,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-08-31 14:57:00,14.61,15282.0,United Kingdom
C536514,23343,JUMBO BAG OWLS,-7,2011-06-20 13:14:00,4.63,19570.0,United Kingdom
556848,22470,HEART OF WICKER LARGE,21,2010-01-07 16:46:00,4.41,19205.0,United Kingdom
544980,84406B,CREAM CUPID HEARTS COAT HANGER,14,2010-03-13 13:44:00,1.67,18139.0,Portugal
545899,85099B,JUMBO BAG RED RETROSPOT,4,2010-02-01 09:08:00,5.03,12607.0,United Kingdom
537228,23343,JUMBO BAG OWLS,5,2010-01-13 18:31:00,2.8,13454.0,Finland
